probe_step,n_halted,n_active,n_expunged,loss,grad_norm_total,grad_norm_muon,grad_norm_adam,mean_age,std_age,min_age,max_age
185,87,128,0,0.722656,0.443205,0.401937,0.186754,0.59,1.39,0,11
186,89,128,0,0.722656,0.463854,0.426519,0.182326,0.63,1.59,0,12
187,76,128,0,0.722656,0.448073,0.402626,0.196625,0.82,1.79,0,13
188,91,128,0,0.722656,0.387164,0.346246,0.173234,0.77,2.03,0,14
189,87,128,0,0.726562,0.365510,0.334417,0.147523,0.86,2.24,0,15
190,87,128,0,0.722656,0.442926,0.401681,0.186644,0.78,2.01,0,11
191,84,128,0,0.722656,0.445159,0.407864,0.178361,0.92,2.25,0,12
192,97,128,0,0.726562,0.443044,0.406362,0.176516,0.86,2.50,0,13
193,80,128,0,0.726562,0.478289,0.439747,0.188105,1.03,2.67,0,14
194,81,128,0,0.726562,0.486010,0.450453,0.182478,1.16,2.93,0,15
195,79,128,0,0.726562,0.527039,0.482804,0.211353,1.16,2.90,0,15
196,97,128,0,0.722656,0.437864,0.400168,0.177737,0.85,2.55,0,15
197,81,128,0,0.726562,0.496717,0.455454,0.198216,0.80,2.01,0,13
198,88,128,0,0.722656,0.460473,0.424966,0.177311,0.87,2.26,0,14
199,87,128,0,0.722656,0.679108,0.628409,0.257468,0.92,2.42,0,15
200,85,128,0,0.726562,0.406532,0.371247,0.165661,0.88,2.29,0,13
201,83,128,0,0.726562,0.563516,0.510566,0.238480,1.02,2.54,0,14
202,86,128,0,0.722656,0.496058,0.455015,0.197574,1.06,2.79,0,15
203,91,128,0,0.722656,0.388008,0.350089,0.167296,0.93,2.68,0,15
204,95,128,0,0.722656,0.559709,0.518719,0.210249,0.77,2.24,0,14
205,80,128,0,0.722656,0.472216,0.433608,0.187006,0.96,2.44,0,15
206,86,128,0,0.722656,0.387821,0.350664,0.165651,0.88,2.28,0,14
207,85,128,0,0.722656,0.534941,0.493264,0.207008,0.97,2.51,0,15
208,89,128,0,0.722656,0.560365,0.511552,0.228743,0.87,2.38,0,14
209,88,128,0,0.722656,0.415560,0.377043,0.174723,0.90,2.56,0,15
210,85,128,0,0.726562,0.420757,0.389230,0.159801,0.88,2.43,0,14
211,93,128,0,0.722656,0.428042,0.394659,0.165722,0.89,2.66,0,15
212,96,128,0,0.722656,0.337532,0.298419,0.157714,0.59,1.71,0,11
213,88,128,0,0.722656,0.689344,0.636256,0.265280,0.72,1.92,0,12
214,89,128,0,0.722656,0.491290,0.444938,0.208318,0.79,2.14,0,13
215,86,128,0,0.726562,0.507767,0.465885,0.201937,0.88,2.30,0,14
216,85,128,0,0.726562,0.467338,0.429629,0.183913,1.02,2.55,0,15
217,88,128,0,0.726562,0.478916,0.443170,0.181553,0.97,2.47,0,14
218,87,128,0,0.722656,0.518175,0.471300,0.215365,1.06,2.72,0,15
219,79,128,0,0.726562,0.523384,0.486001,0.194252,0.97,2.29,0,14
220,93,128,0,0.726562,0.415410,0.377004,0.174451,0.95,2.55,0,15
221,85,128,0,0.726562,0.433952,0.390344,0.189594,1.02,2.48,0,13
222,84,128,0,0.726562,0.455734,0.421857,0.172424,1.07,2.63,0,14
223,90,128,0,0.726562,0.312500,0.275557,0.147393,1.07,2.86,0,15
224,91,128,0,0.726562,0.539100,0.501315,0.198272,1.02,2.80,0,15
225,92,128,0,0.722656,0.527063,0.487645,0.199995,0.98,2.75,0,15
226,84,128,0,0.726562,0.444515,0.409377,0.173216,0.95,2.59,0,15
227,83,128,0,0.722656,0.466986,0.426895,0.189305,0.90,2.47,0,14
228,87,128,0,0.726562,0.650151,0.602081,0.245345,0.97,2.70,0,15
229,87,128,0,0.726562,0.365297,0.329548,0.157606,0.70,1.79,0,11
230,89,128,0,0.722656,0.516651,0.472076,0.209936,0.76,2.01,0,12
231,84,128,0,0.726562,0.543537,0.503239,0.205386,0.90,2.24,0,13
232,86,128,0,0.726562,0.383945,0.346416,0.165559,0.91,2.43,0,14
233,95,128,0,0.726562,0.498716,0.456716,0.200319,0.84,2.59,0,15
234,83,128,0,0.726562,0.488131,0.451432,0.185691,0.80,2.07,0,15
235,94,128,0,0.722656,0.454740,0.416756,0.181941,0.66,1.83,0,10
236,80,128,0,0.722656,0.449631,0.407563,0.189896,0.80,2.00,0,11
237,91,128,0,0.722656,0.559363,0.505566,0.239354,0.77,2.21,0,12
238,86,128,0,0.722656,0.365678,0.328068,0.161530,0.88,2.41,0,13
239,87,128,0,0.722656,0.605830,0.562692,0.224517,0.93,2.63,0,14
240,88,128,0,0.722656,0.390756,0.352286,0.169072,1.02,2.86,0,15
241,80,128,0,0.722656,0.446569,0.402828,0.192753,0.84,2.07,0,15
242,83,128,0,0.722656,0.470775,0.427721,0.196684,0.74,1.81,0,13
243,87,128,0,0.722656,0.497838,0.456217,0.199270,0.72,1.91,0,14
244,81,128,0,0.722656,0.487087,0.450525,0.185152,0.83,2.10,0,15
245,93,128,0,0.722656,0.419824,0.379230,0.180102,0.69,1.88,0,13
246,94,128,0,0.722656,0.326931,0.287270,0.156077,0.70,2.07,0,14
247,85,128,0,0.722656,0.571696,0.521501,0.234249,0.84,2.27,0,15
248,94,128,0,0.722656,0.451017,0.413680,0.179680,0.70,2.09,0,13
249,82,128,0,0.722656,0.401440,0.363223,0.170948,0.84,2.24,0,14
250,79,128,0,0.722656,0.357653,0.318972,0.161780,0.93,2.44,0,15
251,88,128,0,0.722656,0.546756,0.491842,0.238818,0.84,2.30,0,14
252,87,128,0,0.722656,0.470528,0.432919,0.184330,0.90,2.51,0,15
253,88,128,0,0.722656,0.496154,0.450995,0.206816,0.72,1.96,0,13
254,89,128,0,0.726562,0.367771,0.333345,0.155361,0.75,2.14,0,14
255,87,128,0,0.722656,0.555007,0.518360,0.198331,0.84,2.36,0,15
256,97,128,0,0.722656,0.500106,0.457934,0.201005,0.64,1.77,0,11
257,92,128,0,0.722656,0.414485,0.374649,0.177302,0.70,1.95,0,12
258,78,128,0,0.726562,0.579805,0.526165,0.243564,0.95,2.18,0,13
259,83,128,0,0.726562,0.588799,0.540087,0.234501,0.98,2.43,0,14
260,91,128,0,0.726562,0.343173,0.311438,0.144131,1.02,2.69,0,15
261,95,128,0,0.726562,0.480003,0.445131,0.179613,0.88,2.56,0,14
262,81,128,0,0.726562,0.405442,0.372307,0.160534,1.04,2.73,0,15
263,82,128,0,0.726562,0.392001,0.359771,0.155661,1.02,2.66,0,15
264,94,128,0,0.726562,0.458971,0.423757,0.176306,0.83,2.57,0,15
265,93,128,0,0.722656,0.405535,0.366578,0.173434,0.70,2.06,0,14
266,86,128,0,0.726562,0.554575,0.513626,0.209145,0.86,2.28,0,15
267,95,128,0,0.726562,0.539746,0.504387,0.192144,0.75,2.13,0,13
268,87,128,0,0.722656,0.444694,0.403903,0.186053,0.88,2.34,0,14
269,84,128,0,0.726562,0.492086,0.446648,0.206530,0.98,2.57,0,15
270,87,128,0,0.722656,0.429171,0.389670,0.179847,0.90,2.43,0,14
271,81,128,0,0.726562,0.609434,0.559957,0.240538,0.98,2.59,0,15
272,90,128,0,0.726562,0.447570,0.414365,0.169176,0.78,2.10,0,14
273,85,128,0,0.722656,0.407158,0.371599,0.166409,0.86,2.30,0,15
274,92,128,0,0.726562,0.392123,0.354863,0.166832,0.77,2.16,0,13
275,83,128,0,0.726562,0.583500,0.534150,0.234854,0.92,2.37,0,14
276,80,128,0,0.726562,0.602416,0.561796,0.217464,1.09,2.62,0,15
277,81,128,0,0.726562,0.372835,0.338677,0.155897,0.95,2.19,0,13
278,90,128,0,0.726562,0.433641,0.402063,0.162450,0.95,2.45,0,14
279,76,128,0,0.726562,0.663122,0.611223,0.257172,1.13,2.58,0,15
280,89,128,0,0.726562,0.471097,0.430947,0.190307,1.05,2.56,0,14
281,90,128,0,0.726562,0.386729,0.349686,0.165164,1.08,2.80,0,15
282,81,128,0,0.726562,0.620638,0.568207,0.249663,1.15,2.76,0,15
283,91,128,0,0.726562,0.468513,0.435218,0.173465,1.00,2.72,0,14
284,93,128,0,0.726562,0.436153,0.402456,0.168102,1.01,2.92,0,15
285,85,128,0,0.726562,0.498112,0.449635,0.214346,1.03,2.86,0,15
286,88,128,0,0.726562,0.412039,0.375386,0.169887,0.98,2.81,0,15
287,89,128,0,0.726562,0.443087,0.407857,0.173143,0.96,2.75,0,15
288,85,128,0,0.726562,0.581964,0.534614,0.229934,0.92,2.63,0,15
289,77,128,0,0.726562,0.441050,0.407859,0.167858,0.84,2.12,0,15
290,89,128,0,0.722656,0.335596,0.301082,0.148239,0.70,1.89,0,14
291,79,128,0,0.726562,0.660846,0.605053,0.265759,0.87,2.10,0,15
292,83,128,0,0.726562,0.521245,0.475215,0.214166,0.81,1.90,0,14
293,78,128,0,0.726562,0.387297,0.348178,0.169620,0.94,2.12,0,15
294,101,128,0,0.722656,0.410343,0.371422,0.174434,0.64,1.84,0,11
295,81,128,0,0.722656,0.480260,0.442583,0.186468,0.78,1.94,0,12
296,92,128,0,0.722656,0.370290,0.334854,0.158075,0.73,2.09,0,13
297,89,128,0,0.722656,0.456947,0.412831,0.195886,0.79,2.27,0,14
298,83,128,0,0.722656,0.640897,0.594890,0.238441,0.94,2.49,0,15
299,84,128,0,0.722656,0.467735,0.428665,0.187144,0.86,2.35,0,15
300,89,128,0,0.726562,0.557723,0.516767,0.209777,0.77,2.19,0,13
301,88,128,0,0.722656,0.350228,0.313501,0.156131,0.88,2.41,0,14
302,85,128,0,0.722656,0.417970,0.382950,0.167477,0.98,2.63,0,15
303,92,128,0,0.726562,0.415166,0.379012,0.169450,0.72,2.06,0,15
304,81,128,0,0.722656,0.437357,0.396282,0.185044,0.75,1.82,0,13
305,95,128,0,0.722656,0.343896,0.306393,0.156166,0.74,2.07,0,14
306,93,128,0,0.722656,0.432342,0.390172,0.186241,0.80,2.28,0,15
307,90,128,0,0.726562,0.482115,0.442468,0.191459,0.80,2.14,0,12
308,89,128,0,0.726562,0.569769,0.524106,0.223493,0.86,2.32,0,13
309,83,128,0,0.726562,0.667558,0.618941,0.250091,1.03,2.56,0,14
310,87,128,0,0.722656,0.474042,0.434250,0.190113,1.05,2.80,0,15
311,90,128,0,0.726562,0.425462,0.389530,0.171126,0.77,2.23,0,13
312,89,128,0,0.722656,0.373812,0.331615,0.172530,0.84,2.44,0,14
313,82,128,0,0.726562,0.547403,0.507824,0.204365,0.94,2.64,0,15
314,88,128,0,0.722656,0.425599,0.386964,0.177180,0.88,2.54,0,15
315,98,128,0,0.726562,0.347529,0.311357,0.154381,0.53,1.86,0,15
316,83,128,0,0.726562,0.401766,0.367609,0.162109,0.59,1.50,0,11
317,94,128,0,0.722656,0.328455,0.290944,0.152429,0.57,1.68,0,12
318,86,128,0,0.726562,0.403488,0.363696,0.174721,0.69,1.85,0,13
319,82,128,0,0.726562,0.729984,0.674299,0.279639,0.81,2.05,0,14
320,89,128,0,0.726562,0.475739,0.440986,0.178490,0.84,2.27,0,15
321,86,128,0,0.726562,0.360254,0.323515,0.158495,0.74,1.64,0,10
322,92,128,0,0.722656,0.607705,0.562722,0.229455,0.66,1.71,0,11
323,90,128,0,0.722656,0.399587,0.361685,0.169863,0.73,1.93,0,12
324,88,128,0,0.722656,0.430652,0.390535,0.181504,0.77,2.06,0,13
325,86,128,0,0.722656,0.462969,0.422978,0.188229,0.90,2.30,0,14
326,91,128,0,0.726562,0.427844,0.391657,0.172206,0.91,2.54,0,15
327,81,128,0,0.726562,0.401413,0.363950,0.169329,0.98,2.42,0,13
328,87,128,0,0.726562,0.541787,0.497537,0.214453,1.00,2.61,0,14
329,87,128,0,0.726562,0.602845,0.554548,0.236428,1.02,2.83,0,15
330,97,128,0,0.722656,0.382579,0.341779,0.171912,0.83,2.45,0,15
331,80,128,0,0.722656,0.343877,0.306525,0.155866,0.90,2.29,0,14
332,86,128,0,0.722656,0.478753,0.440944,0.186474,0.92,2.50,0,15
333,93,128,0,0.722656,0.434528,0.395665,0.179622,0.67,1.95,0,11
334,85,128,0,0.722656,0.582558,0.539801,0.219065,0.78,2.14,0,12
335,87,128,0,0.722656,0.663210,0.608583,0.263579,0.83,2.34,0,13
336,96,128,0,0.722656,0.440610,0.399450,0.185948,0.84,2.56,0,14
337,82,128,0,0.722656,0.679186,0.627426,0.260057,1.02,2.78,0,15
338,88,128,0,0.722656,0.443350,0.405707,0.178776,0.77,1.96,0,14
339,86,128,0,0.722656,0.500325,0.460018,0.196745,0.77,2.09,0,15
340,97,128,0,0.722656,0.382723,0.344459,0.166808,0.55,1.74,0,12
341,88,128,0,0.722656,0.405936,0.366215,0.175130,0.60,1.78,0,13
342,93,128,0,0.722656,0.448650,0.406596,0.189647,0.58,1.91,0,14
343,88,128,0,0.722656,0.395346,0.362188,0.158489,0.67,2.08,0,15
344,84,128,0,0.722656,0.507626,0.463044,0.208025,0.52,1.16,0,10
345,94,128,0,0.722656,0.471663,0.431010,0.191564,0.52,1.36,0,11
