probe_step,n_halted,n_active,n_expunged,loss,grad_norm_total,grad_norm_muon,grad_norm_adam,mean_age,std_age,min_age,max_age
65,110,128,0,0.718750,0.218851,0.210119,0.061203,0.25,1.13,0,12
66,111,128,0,0.718750,0.148853,0.141818,0.045221,0.24,1.20,0,13
67,110,128,0,0.718750,0.092111,0.084690,0.036223,0.27,1.29,0,14
68,107,128,0,0.718750,0.193030,0.184122,0.057961,0.29,1.38,0,15
69,111,128,0,0.718750,0.155852,0.147583,0.050092,0.16,0.47,0,3
70,109,128,0,0.718750,0.186918,0.178120,0.056673,0.16,0.43,0,3
71,104,128,0,0.718750,0.156762,0.148279,0.050869,0.25,0.60,0,4
72,115,128,0,0.718750,0.070837,0.062295,0.033723,0.16,0.59,0,5
73,107,128,0,0.718750,0.091307,0.080679,0.042753,0.21,0.65,0,6
74,112,128,0,0.718750,0.076008,0.068664,0.032596,0.19,0.72,0,7
75,109,128,0,0.718750,0.351151,0.337124,0.098256,0.22,0.80,0,8
76,109,128,0,0.718750,0.141908,0.131683,0.052891,0.22,0.87,0,9
77,113,128,0,0.718750,0.256989,0.242263,0.085746,0.19,0.93,0,10
78,108,128,0,0.718750,0.125804,0.118544,0.042119,0.25,1.04,0,11
79,113,128,0,0.718750,0.466896,0.451097,0.120431,0.23,1.12,0,12
80,109,128,0,0.718750,0.170250,0.162187,0.051772,0.27,1.22,0,13
81,113,128,0,0.718750,0.245237,0.232054,0.079321,0.23,1.28,0,14
82,104,128,0,0.718750,0.221548,0.211409,0.066255,0.30,1.37,0,15
83,113,128,0,0.718750,0.119115,0.111142,0.042847,0.12,0.35,0,2
84,113,128,0,0.718750,0.078994,0.071046,0.034533,0.12,0.32,0,1
85,108,128,0,0.718750,0.131793,0.123991,0.044671,0.16,0.39,0,2
86,113,128,0,0.718750,0.141259,0.131772,0.050894,0.13,0.38,0,2
87,113,128,0,0.718750,0.142340,0.133174,0.050254,0.13,0.40,0,3
88,111,128,0,0.718750,0.235012,0.223193,0.073591,0.16,0.48,0,4
89,107,128,0,0.718750,0.225767,0.216656,0.063489,0.21,0.60,0,5
90,112,128,0,0.718750,0.146158,0.138543,0.046560,0.20,0.68,0,6
91,109,128,0,0.718750,0.173703,0.164302,0.056369,0.20,0.71,0,7
92,114,128,0,0.718750,0.240774,0.225469,0.084475,0.20,0.84,0,8
93,109,128,0,0.718750,0.241578,0.229784,0.074562,0.26,0.96,0,9
94,107,128,0,0.718750,0.122155,0.114415,0.042790,0.28,1.03,0,10
95,105,128,0,0.718750,0.105700,0.098612,0.038056,0.34,1.18,0,11
96,110,128,0,0.718750,0.187981,0.175155,0.068249,0.27,1.21,0,12
97,106,128,0,0.718750,0.283214,0.272833,0.075975,0.34,1.36,0,13
98,103,128,0,0.718750,0.171602,0.162864,0.054062,0.39,1.49,0,14
99,113,128,0,0.718750,0.191810,0.183511,0.055808,0.33,1.60,0,15
100,108,128,0,0.718750,0.183740,0.174635,0.057122,0.27,1.05,0,10
101,109,128,0,0.718750,0.160392,0.149108,0.059096,0.31,1.20,0,11
102,103,128,0,0.718750,0.174888,0.167023,0.051857,0.37,1.30,0,12
103,112,128,0,0.718750,0.110614,0.103586,0.038800,0.27,1.37,0,13
104,114,128,0,0.718750,0.096311,0.087753,0.039689,0.28,1.49,0,14
105,109,128,0,0.718750,0.146887,0.140368,0.043274,0.34,1.62,0,15
106,111,128,0,0.718750,0.109136,0.101008,0.041329,0.22,1.03,0,11
107,112,128,0,0.718750,0.151978,0.143697,0.049480,0.24,1.14,0,12
108,111,128,0,0.718750,0.252954,0.241146,0.076382,0.29,1.27,0,13
109,114,128,0,0.718750,0.220473,0.209433,0.068894,0.24,1.31,0,14
110,112,128,0,0.718750,0.345791,0.329626,0.104489,0.27,1.40,0,15
111,105,128,0,0.718750,0.320916,0.302033,0.108456,0.23,0.60,0,5
112,109,128,0,0.718750,0.122854,0.115403,0.042133,0.21,0.67,0,6
113,109,128,0,0.718750,0.192232,0.183460,0.057409,0.20,0.71,0,7
114,115,128,0,0.718750,0.213367,0.203953,0.062678,0.20,0.83,0,8
115,108,128,0,0.718750,0.178267,0.170222,0.052949,0.27,0.97,0,9
116,110,128,0,0.718750,0.122086,0.114273,0.042972,0.25,1.03,0,10
117,115,128,0,0.718750,0.151047,0.142688,0.049550,0.23,1.15,0,11
118,113,128,0,0.718750,0.220483,0.211006,0.063946,0.26,1.26,0,12
119,109,128,0,0.718750,0.180175,0.169380,0.061429,0.31,1.38,0,13
120,110,128,0,0.718750,0.224259,0.216258,0.059371,0.30,1.49,0,14
121,101,128,0,0.718750,0.208202,0.198579,0.062566,0.42,1.63,0,15
122,112,128,0,0.718750,0.185392,0.176812,0.055748,0.23,1.04,0,11
123,110,128,0,0.718750,0.193950,0.181951,0.067160,0.24,1.13,0,12
124,111,128,0,0.718750,0.103210,0.095197,0.039874,0.23,1.19,0,13
125,108,128,0,0.718750,0.247021,0.237028,0.069547,0.28,1.30,0,14
126,110,128,0,0.718750,0.134490,0.128441,0.039883,0.29,1.41,0,15
127,110,128,0,0.718750,0.267727,0.255869,0.078797,0.19,0.60,0,5
128,116,128,0,0.718750,0.137727,0.130012,0.045448,0.15,0.63,0,6
129,108,128,0,0.718750,0.176800,0.164630,0.064461,0.22,0.73,0,7
130,108,128,0,0.718750,0.120745,0.113622,0.040857,0.23,0.82,0,8
131,107,128,0,0.718750,0.150426,0.140568,0.053558,0.24,0.89,0,9
132,116,128,0,0.718750,0.083543,0.076397,0.033808,0.17,0.93,0,10
133,113,128,0,0.718750,0.318218,0.306605,0.085182,0.20,1.01,0,11
134,116,128,0,0.718750,0.218038,0.207217,0.067837,0.19,1.10,0,12
135,113,128,0,0.718750,0.188953,0.179753,0.058242,0.23,1.21,0,13
136,104,128,0,0.718750,0.168450,0.158774,0.056270,0.31,1.31,0,14
137,105,128,0,0.718750,0.142518,0.134897,0.045981,0.35,1.43,0,15
138,115,128,0,0.718750,0.122914,0.116451,0.039332,0.14,0.54,0,5
139,110,128,0,0.718750,0.226700,0.215206,0.071268,0.19,0.64,0,6
140,111,128,0,0.718750,0.076023,0.069440,0.030945,0.18,0.69,0,7
141,112,128,0,0.718750,0.258679,0.250165,0.065821,0.20,0.79,0,8
142,108,128,0,0.718750,0.153299,0.143567,0.053750,0.27,0.95,0,9
143,112,128,0,0.718750,0.183995,0.174998,0.056832,0.22,0.99,0,10
144,110,128,0,0.718750,0.075080,0.066608,0.034647,0.27,1.12,0,11
145,112,128,0,0.718750,0.116841,0.108770,0.042672,0.26,1.22,0,12
146,114,128,0,0.718750,0.065857,0.056781,0.033362,0.27,1.34,0,13
147,113,128,0,0.718750,0.124357,0.116494,0.043517,0.27,1.44,0,14
148,108,128,0,0.718750,0.324254,0.313274,0.083665,0.35,1.58,0,15
149,108,128,0,0.718750,0.286594,0.263808,0.111990,0.25,0.98,0,10
150,110,128,0,0.718750,0.181252,0.173212,0.053383,0.27,1.11,0,11
151,111,128,0,0.718750,0.194131,0.185928,0.055833,0.26,1.19,0,12
152,105,128,0,0.718750,0.098732,0.091600,0.036844,0.34,1.33,0,13
153,110,128,0,0.718750,0.283222,0.270953,0.082458,0.34,1.45,0,14
154,105,128,0,0.718750,0.167797,0.158172,0.056014,0.36,1.54,0,15
155,112,128,0,0.718750,0.179021,0.170943,0.053168,0.19,0.85,0,9
156,109,128,0,0.718750,0.265646,0.251945,0.084210,0.23,0.96,0,10
157,108,128,0,0.718750,0.182568,0.172097,0.060942,0.28,1.09,0,11
158,106,128,0,0.718750,0.125053,0.117656,0.042370,0.30,1.18,0,12
159,110,128,0,0.718750,0.143532,0.133915,0.051656,0.28,1.27,0,13
160,110,128,0,0.718750,0.201215,0.187275,0.073589,0.28,1.37,0,14
161,110,128,0,0.718750,0.166544,0.157023,0.055506,0.31,1.49,0,15
162,107,128,0,0.718750,0.234212,0.225338,0.063863,0.23,0.81,0,8
163,105,128,0,0.718750,0.196938,0.188597,0.056707,0.25,0.88,0,9
164,108,128,0,0.718750,0.134533,0.128347,0.040325,0.26,0.99,0,10
165,108,128,0,0.718750,0.317591,0.302522,0.096667,0.26,1.07,0,11
166,112,128,0,0.718750,0.141596,0.133358,0.047594,0.27,1.20,0,12
167,115,128,0,0.718750,0.185301,0.176641,0.055985,0.26,1.31,0,13
168,114,128,0,0.718750,0.285196,0.271299,0.087941,0.27,1.41,0,14
169,103,128,0,0.718750,0.210624,0.196779,0.075103,0.38,1.55,0,15
170,109,128,0,0.718750,0.258359,0.246341,0.077880,0.25,0.94,0,9
171,112,128,0,0.718750,0.138369,0.129988,0.047425,0.25,1.05,0,10
172,105,128,0,0.718750,0.072738,0.064399,0.033816,0.33,1.18,0,11
173,112,128,0,0.718750,0.152683,0.144147,0.050335,0.26,1.25,0,12
174,110,128,0,0.718750,0.108562,0.100543,0.040949,0.29,1.37,0,13
175,108,128,0,0.718750,0.248547,0.239620,0.066013,0.34,1.50,0,14
176,103,128,0,0.718750,0.147768,0.137923,0.053033,0.41,1.64,0,15
177,110,128,0,0.718750,0.236221,0.225630,0.069938,0.24,1.05,0,11
178,114,128,0,0.718750,0.186348,0.177724,0.056033,0.20,1.10,0,12
179,107,128,0,0.718750,0.168911,0.158912,0.057255,0.27,1.20,0,13
180,114,128,0,0.718750,0.177615,0.167734,0.058418,0.24,1.30,0,14
181,111,128,0,0.718750,0.113009,0.106719,0.037177,0.27,1.40,0,15
182,104,128,0,0.718750,0.172066,0.163675,0.053079,0.25,0.65,0,5
183,111,128,0,0.718750,0.157396,0.148886,0.051054,0.22,0.75,0,6
184,108,128,0,0.718750,0.189890,0.181144,0.056966,0.20,0.70,0,7
185,101,128,0,0.718750,0.097525,0.090177,0.037137,0.30,0.85,0,8
186,107,128,0,0.718750,0.272299,0.257786,0.087710,0.24,0.89,0,9
187,105,128,0,0.718750,0.068700,0.060909,0.031776,0.25,0.95,0,10
188,110,128,0,0.718750,0.101511,0.092059,0.042774,0.23,1.03,0,11
189,111,128,0,0.718750,0.237946,0.230203,0.060207,0.23,1.12,0,12
190,109,128,0,0.718750,0.223988,0.214372,0.064926,0.27,1.22,0,13
191,106,128,0,0.718750,0.220790,0.207021,0.076750,0.31,1.33,0,14
192,114,128,0,0.718750,0.157649,0.149392,0.050350,0.24,1.39,0,15
193,112,128,0,0.718750,0.188631,0.178744,0.060267,0.16,0.56,0,5
194,105,128,0,0.718750,0.300548,0.288654,0.083712,0.23,0.67,0,6
195,105,128,0,0.718750,0.155919,0.147161,0.051520,0.26,0.78,0,7
196,120,128,0,0.718750,0.071675,0.062385,0.035292,0.16,0.84,0,8
197,103,128,0,0.718750,0.170064,0.159608,0.058710,0.29,0.97,0,9
198,115,128,0,0.718750,0.150724,0.143408,0.046387,0.22,1.06,0,10
199,111,128,0,0.718750,0.201221,0.192809,0.057572,0.27,1.19,0,11
200,107,128,0,0.718750,0.234602,0.224358,0.068568,0.31,1.31,0,12
201,112,128,0,0.718750,0.052971,0.042999,0.030936,0.30,1.43,0,13
202,109,128,0,0.718750,0.064246,0.056291,0.030965,0.34,1.56,0,14
203,106,128,0,0.718750,0.209085,0.199074,0.063924,0.39,1.69,0,15
204,113,128,0,0.718750,0.201260,0.192872,0.057497,0.25,1.19,0,12
205,110,128,0,0.718750,0.242082,0.232011,0.069101,0.28,1.30,0,13
206,114,128,0,0.718750,0.312717,0.288378,0.120955,0.26,1.40,0,14
207,107,128,0,0.718750,0.206764,0.193372,0.073203,0.34,1.53,0,15
208,112,128,0,0.718750,0.133637,0.126293,0.043692,0.21,0.88,0,9
209,116,128,0,0.718750,0.193275,0.185303,0.054936,0.16,0.92,0,10
210,104,128,0,0.718750,0.245645,0.236320,0.067039,0.30,1.07,0,11
211,113,128,0,0.718750,0.118468,0.112067,0.038414,0.23,1.14,0,12
212,111,128,0,0.718750,0.161836,0.152897,0.053039,0.26,1.24,0,13
213,105,128,0,0.718750,0.242579,0.232724,0.068439,0.31,1.34,0,14
214,116,128,0,0.718750,0.081922,0.074374,0.034348,0.24,1.44,0,15
215,114,128,0,0.718750,0.291765,0.277264,0.090839,0.16,0.70,0,7
216,108,128,0,0.718750,0.159572,0.151862,0.049001,0.23,0.82,0,8
217,111,128,0,0.718750,0.267095,0.257123,0.072299,0.23,0.93,0,9
218,113,128,0,0.718750,0.177695,0.167120,0.060385,0.21,0.99,0,10
219,113,128,0,0.718750,0.065450,0.055877,0.034080,0.24,1.11,0,11
220,110,128,0,0.718750,0.076892,0.069508,0.032879,0.27,1.21,0,12
221,111,128,0,0.718750,0.183064,0.174003,0.056880,0.27,1.33,0,13
222,118,128,0,0.718750,0.176219,0.167712,0.054091,0.25,1.45,0,14
223,111,128,0,0.718750,0.240607,0.229698,0.071629,0.31,1.57,0,15
224,110,128,0,0.718750,0.131164,0.122059,0.048019,0.24,0.98,0,10
225,112,128,0,0.718750,0.100685,0.091687,0.041605,0.23,1.04,0,11
226,111,128,0,0.718750,0.151209,0.142115,0.051650,0.24,1.13,0,12
227,112,128,0,0.718750,0.151814,0.144007,0.048057,0.25,1.24,0,13
228,113,128,0,0.718750,0.197665,0.188925,0.058127,0.25,1.33,0,14
229,109,128,0,0.718750,0.269040,0.258385,0.074966,0.31,1.46,0,15
230,109,128,0,0.718750,0.263754,0.250974,0.081107,0.20,0.71,0,7
231,113,128,0,0.718750,0.273676,0.255724,0.097488,0.20,0.81,0,8
232,109,128,0,0.718750,0.143873,0.137217,0.043256,0.21,0.86,0,9
233,116,128,0,0.718750,0.229605,0.221026,0.062176,0.17,0.93,0,10
234,104,128,0,0.718750,0.300088,0.283252,0.099104,0.27,1.04,0,11
235,112,128,0,0.718750,0.160655,0.153761,0.046556,0.25,1.14,0,12
236,107,128,0,0.718750,0.168291,0.159652,0.053226,0.27,1.21,0,13
237,110,128,0,0.718750,0.142889,0.134446,0.048392,0.28,1.33,0,14
238,113,128,0,0.718750,0.067168,0.059902,0.030386,0.27,1.42,0,15
239,115,128,0,0.718750,0.224087,0.215096,0.062839,0.14,0.60,0,6
240,109,128,0,0.718750,0.225687,0.215025,0.068548,0.20,0.71,0,7
241,105,128,0,0.718750,0.209862,0.200286,0.062670,0.25,0.81,0,8
242,109,128,0,0.718750,0.148402,0.140909,0.046558,0.23,0.88,0,9
243,106,128,0,0.718750,0.227040,0.211484,0.082593,0.26,0.97,0,10
244,113,128,0,0.718750,0.191682,0.182904,0.057344,0.21,1.03,0,11
245,111,128,0,0.718750,0.190257,0.181181,0.058064,0.23,1.11,0,12
246,106,128,0,0.718750,0.141003,0.132782,0.047441,0.28,1.21,0,13
247,113,128,0,0.718750,0.069745,0.061069,0.033689,0.24,1.29,0,14
248,116,128,0,0.718750,0.164214,0.155866,0.051692,0.20,1.35,0,15
249,113,128,0,0.718750,0.120911,0.112115,0.045274,0.12,0.35,0,2
250,111,128,0,0.718750,0.148847,0.139192,0.052735,0.13,0.34,0,1
251,107,128,0,0.718750,0.126758,0.119621,0.041932,0.17,0.40,0,2
252,110,128,0,0.718750,0.319985,0.304431,0.098549,0.16,0.41,0,2
253,116,128,0,0.718750,0.139973,0.132386,0.045459,0.09,0.29,0,1
254,109,128,0,0.718750,0.258125,0.247276,0.074046,0.16,0.39,0,2
255,109,128,0,0.718750,0.247777,0.233226,0.083662,0.18,0.46,0,2
256,117,128,0,0.718750,0.223544,0.213114,0.067484,0.11,0.40,0,3
257,114,128,0,0.718750,0.167540,0.159618,0.050912,0.12,0.35,0,2
258,109,128,0,0.718750,0.173045,0.164202,0.054611,0.18,0.46,0,2
259,115,128,0,0.718750,0.102570,0.094219,0.040539,0.10,0.30,0,1
260,118,128,0,0.718750,0.126292,0.117468,0.046377,0.09,0.31,0,2
261,115,128,0,0.718750,0.187615,0.177587,0.060517,0.11,0.34,0,2
262,108,128,0,0.718750,0.284884,0.274444,0.076417,0.16,0.39,0,2
263,99,128,0,0.718750,0.129780,0.121279,0.046199,0.28,0.57,0,3
264,110,128,0,0.718750,0.244021,0.230426,0.080311,0.16,0.45,0,3
265,109,128,0,0.718750,0.208410,0.199204,0.061258,0.20,0.56,0,4
266,111,128,0,0.718750,0.207677,0.197280,0.064886,0.17,0.56,0,5
267,114,128,0,0.718750,0.076834,0.068588,0.034629,0.15,0.60,0,6
268,107,128,0,0.718750,0.247268,0.238147,0.066539,0.22,0.72,0,7
269,117,128,0,0.718750,0.098390,0.091572,0.035988,0.15,0.76,0,8
270,108,128,0,0.718750,0.211576,0.201564,0.064315,0.23,0.87,0,9
271,108,128,0,0.718750,0.222155,0.203846,0.088314,0.25,0.98,0,10
272,109,128,0,0.718750,0.163320,0.155576,0.049694,0.27,1.09,0,11
273,111,128,0,0.718750,0.212752,0.203148,0.063202,0.25,1.18,0,12
274,112,128,0,0.718750,0.222554,0.213580,0.062561,0.27,1.29,0,13
275,111,128,0,0.718750,0.124023,0.116846,0.041578,0.28,1.40,0,14
276,114,128,0,0.718750,0.142570,0.133890,0.048985,0.28,1.52,0,15
277,103,128,0,0.718750,0.212011,0.200685,0.068368,0.26,0.87,0,9
278,112,128,0,0.718750,0.203202,0.192332,0.065570,0.20,0.94,0,10
279,106,128,0,0.718750,0.082410,0.074038,0.036191,0.28,1.06,0,11
280,106,128,0,0.718750,0.290481,0.267735,0.112680,0.31,1.19,0,12
281,115,128,0,0.718750,0.184100,0.175151,0.056699,0.21,1.19,0,13
282,107,128,0,0.718750,0.159784,0.151455,0.050914,0.30,1.31,0,14
283,113,128,0,0.718750,0.156008,0.146601,0.053354,0.26,1.39,0,15
284,112,128,0,0.718750,0.245641,0.236853,0.065117,0.15,0.47,0,4
285,108,128,0,0.718750,0.140840,0.132938,0.046514,0.20,0.59,0,5
286,115,128,0,0.718750,0.226220,0.215848,0.067714,0.15,0.62,0,6
287,107,128,0,0.718750,0.096899,0.089898,0.036164,0.23,0.73,0,7
288,112,128,0,0.718750,0.212513,0.200138,0.071460,0.20,0.79,0,8
289,105,128,0,0.718750,0.162130,0.151272,0.058335,0.27,0.91,0,9
290,113,128,0,0.718750,0.194850,0.186175,0.057491,0.22,1.00,0,10
291,108,128,0,0.718750,0.109416,0.103082,0.036687,0.28,1.12,0,11
292,107,128,0,0.718750,0.198193,0.189071,0.059437,0.31,1.24,0,12
293,110,128,0,0.718750,0.238251,0.227493,0.070786,0.29,1.33,0,13
294,113,128,0,0.718750,0.249216,0.237284,0.076191,0.28,1.45,0,14
295,105,128,0,0.718750,0.145238,0.136146,0.050580,0.37,1.58,0,15
296,110,128,0,0.718750,0.260572,0.251172,0.069356,0.22,0.95,0,10
297,110,128,0,0.718750,0.238831,0.220546,0.091650,0.24,1.05,0,11
298,108,128,0,0.718750,0.080111,0.072446,0.034195,0.30,1.18,0,12
299,108,128,0,0.718750,0.110001,0.102741,0.039300,0.28,1.24,0,13
300,111,128,0,0.718750,0.250834,0.242145,0.065447,0.27,1.34,0,14
301,104,128,0,0.718750,0.150960,0.143444,0.047041,0.38,1.48,0,15
302,113,128,0,0.718750,0.229484,0.217160,0.074191,0.16,0.68,0,7
303,113,128,0,0.718750,0.323945,0.303455,0.113382,0.17,0.76,0,8
304,110,128,0,0.718750,0.159515,0.151468,0.050025,0.23,0.89,0,9
305,108,128,0,0.718750,0.181845,0.172602,0.057239,0.24,0.96,0,10
306,112,128,0,0.718750,0.123351,0.115418,0.043521,0.21,1.02,0,11
307,113,128,0,0.718750,0.183539,0.175398,0.054056,0.22,1.11,0,12
308,110,128,0,0.718750,0.206318,0.193524,0.071522,0.26,1.22,0,13
309,113,128,0,0.718750,0.136461,0.129677,0.042492,0.27,1.33,0,14
310,114,128,0,0.718750,0.131934,0.125210,0.041583,0.25,1.41,0,15
311,113,128,0,0.718750,0.148762,0.140607,0.048578,0.16,0.62,0,6
312,117,128,0,0.718750,0.239310,0.230491,0.064368,0.16,0.74,0,7
313,105,128,0,0.718750,0.138054,0.130177,0.045965,0.25,0.82,0,8
314,111,128,0,0.718750,0.229966,0.219529,0.068492,0.25,0.96,0,9
315,113,128,0,0.718750,0.066458,0.058694,0.031171,0.22,1.02,0,10
316,105,128,0,0.718750,0.292720,0.279472,0.087067,0.30,1.15,0,11
317,113,128,0,0.718750,0.097335,0.087605,0.042419,0.27,1.26,0,12
318,109,128,0,0.718750,0.237751,0.227671,0.068496,0.30,1.37,0,13
319,111,128,0,0.718750,0.329651,0.312837,0.103937,0.31,1.50,0,14
320,112,128,0,0.718750,0.140061,0.132162,0.046372,0.30,1.60,0,15
321,112,128,0,0.718750,0.087659,0.077486,0.040989,0.22,1.03,0,11
322,111,128,0,0.718750,0.165422,0.155448,0.056570,0.23,1.12,0,12
323,105,128,0,0.718750,0.088250,0.081298,0.034332,0.29,1.22,0,13
324,108,128,0,0.718750,0.138997,0.130563,0.047681,0.27,1.28,0,14
325,106,128,0,0.718750,0.151024,0.140742,0.054772,0.32,1.40,0,15
326,115,128,0,0.718750,0.204010,0.194663,0.061043,0.13,0.48,0,4
327,109,128,0,0.718750,0.245991,0.235251,0.071893,0.18,0.55,0,5
328,107,128,0,0.718750,0.197656,0.186095,0.066608,0.23,0.68,0,6
329,110,128,0,0.718750,0.184203,0.176092,0.054059,0.20,0.72,0,7
330,115,128,0,0.718750,0.107968,0.101312,0.037321,0.21,0.87,0,8
331,105,128,0,0.718750,0.109757,0.101586,0.041557,0.28,0.95,0,9
332,114,128,0,0.718750,0.228523,0.220496,0.060036,0.23,1.04,0,10
333,110,128,0,0.718750,0.144853,0.136238,0.049209,0.26,1.14,0,11
334,105,128,0,0.718750,0.262785,0.248812,0.084551,0.34,1.28,0,12
335,110,128,0,0.718750,0.143033,0.133854,0.050413,0.29,1.37,0,13
336,117,128,0,0.718750,0.157194,0.149076,0.049863,0.27,1.49,0,14
337,112,128,0,0.718750,0.254363,0.240941,0.081536,0.31,1.61,0,15
338,111,128,0,0.718750,0.239243,0.227686,0.073458,0.23,1.05,0,11
339,103,128,0,0.718750,0.103408,0.096229,0.037857,0.30,1.14,0,12
340,112,128,0,0.718750,0.149006,0.138104,0.055948,0.23,1.19,0,13
341,110,128,0,0.718750,0.204286,0.196010,0.057555,0.24,1.27,0,14
342,112,128,0,0.718750,0.117286,0.110290,0.039902,0.24,1.36,0,15
343,106,128,0,0.718750,0.131947,0.123821,0.045588,0.20,0.47,0,3
344,101,128,0,0.718750,0.248483,0.237295,0.073722,0.26,0.59,0,4
345,117,128,0,0.718750,0.091130,0.083940,0.035480,0.14,0.57,0,5
