probe_step,n_halted,n_active,n_expunged,loss,grad_norm_total,grad_norm_muon,grad_norm_adam,mean_age,std_age,min_age,max_age
341,112,128,0,0.718750,0.208979,0.183373,0.100232,0.13,0.36,0,2
342,117,128,0,0.718750,0.153130,0.120344,0.094690,0.09,0.28,0,1
343,112,128,0,0.718750,0.142497,0.111077,0.089259,0.12,0.33,0,1
344,107,128,0,0.718750,0.125317,0.089928,0.087277,0.16,0.37,0,1
345,113,128,0,0.718750,0.209258,0.184579,0.098588,0.14,0.41,0,2
346,117,128,0,0.718750,0.154202,0.124569,0.090888,0.10,0.35,0,2
347,118,128,0,0.718750,0.650617,0.619231,0.199640,0.09,0.34,0,2
348,113,128,0,0.718750,0.236805,0.213978,0.101442,0.13,0.38,0,2
349,114,128,0,0.718750,0.123441,0.087012,0.087559,0.14,0.43,0,2
350,112,128,0,0.718750,0.121560,0.084667,0.087225,0.14,0.39,0,2
351,113,128,0,0.718750,0.260305,0.239712,0.101473,0.13,0.38,0,2
352,115,128,0,0.718750,0.629685,0.598414,0.195969,0.12,0.37,0,2
353,120,128,0,0.718750,0.127904,0.093265,0.087528,0.07,0.29,0,2
354,110,128,0,0.718750,0.107153,0.066232,0.084232,0.16,0.41,0,2
355,114,128,0,0.718750,0.217872,0.193965,0.099224,0.12,0.38,0,2
356,119,128,0,0.718750,0.091856,0.038630,0.083339,0.07,0.26,0,1
357,111,128,0,0.718750,0.210660,0.186733,0.097511,0.14,0.37,0,2
358,115,128,0,0.718750,0.220496,0.196899,0.099242,0.12,0.37,0,2
359,113,128,0,0.718750,0.142627,0.111696,0.088693,0.12,0.35,0,2
360,115,128,0,0.718750,0.167784,0.141545,0.090091,0.12,0.37,0,2
361,117,128,0,0.718750,0.194184,0.167784,0.097755,0.09,0.32,0,2
362,113,128,0,0.718750,0.641860,0.612850,0.190783,0.13,0.38,0,2
363,108,128,0,0.718750,0.135231,0.103129,0.087475,0.17,0.42,0,2
364,116,128,0,0.718750,0.145030,0.113905,0.089775,0.09,0.29,0,1
365,117,128,0,0.718750,0.107685,0.065349,0.085589,0.09,0.32,0,2
366,115,128,0,0.718750,0.115578,0.077584,0.085667,0.10,0.30,0,1
367,118,128,0,0.718750,0.106168,0.064865,0.084049,0.09,0.34,0,2
368,110,128,0,0.718750,0.177983,0.152683,0.091464,0.15,0.38,0,2
369,119,128,0,0.718750,0.122813,0.084354,0.089261,0.08,0.30,0,2
370,111,128,0,0.718750,0.153701,0.124677,0.089887,0.14,0.37,0,2
371,113,128,0,0.718750,0.654676,0.621953,0.204389,0.13,0.38,0,2
372,115,128,0,0.718750,0.161331,0.130000,0.095538,0.10,0.30,0,1
373,119,128,0,0.718750,0.202719,0.177604,0.097734,0.08,0.30,0,2
374,108,128,0,0.718750,0.125909,0.091816,0.086156,0.17,0.42,0,2
375,112,128,0,0.718750,0.130626,0.097069,0.087412,0.16,0.48,0,3
376,109,128,0,0.718750,0.150354,0.120356,0.090114,0.16,0.39,0,2
377,113,128,0,0.718750,0.153345,0.124152,0.090005,0.13,0.38,0,2
378,116,128,0,0.718750,0.181416,0.155304,0.093769,0.09,0.29,0,1
379,109,128,0,0.718750,0.199192,0.172232,0.100067,0.16,0.41,0,2
380,111,128,0,0.718750,0.230791,0.208113,0.099767,0.16,0.44,0,3
381,110,128,0,0.718750,0.132570,0.099337,0.087790,0.16,0.41,0,2
382,117,128,0,0.718750,0.167302,0.140641,0.090609,0.12,0.43,0,3
383,108,128,0,0.718750,0.188787,0.164231,0.093106,0.16,0.39,0,2
384,115,128,0,0.718750,0.191165,0.165595,0.095512,0.10,0.30,0,1
385,116,128,0,0.718750,0.091035,0.036391,0.083445,0.11,0.36,0,2
386,112,128,0,0.718750,0.157912,0.129913,0.089771,0.14,0.39,0,2
387,111,128,0,0.718750,0.632855,0.601660,0.196242,0.16,0.44,0,3
388,116,128,0,0.718750,0.264137,0.241177,0.107713,0.09,0.29,0,1
389,108,128,0,0.718750,0.134847,0.101842,0.088386,0.16,0.36,0,1
390,111,128,0,0.718750,0.104278,0.060098,0.085218,0.14,0.37,0,2
391,121,128,0,0.718750,0.116320,0.077966,0.086323,0.06,0.27,0,2
392,115,128,0,0.718750,0.133201,0.100425,0.087506,0.12,0.37,0,2
393,109,128,0,0.718750,0.221020,0.196820,0.100555,0.15,0.36,0,1
394,116,128,0,0.718750,0.206931,0.183618,0.095420,0.10,0.33,0,2
395,115,128,0,0.718750,0.648621,0.616790,0.200696,0.12,0.42,0,3
396,115,128,0,0.718750,0.158497,0.131713,0.088165,0.11,0.34,0,2
397,114,128,0,0.718750,0.124645,0.089466,0.086789,0.12,0.35,0,2
398,120,128,0,0.718750,0.215872,0.192335,0.098020,0.06,0.24,0,1
399,112,128,0,0.718750,0.118831,0.081732,0.086259,0.13,0.36,0,2
400,109,128,0,0.718750,0.144450,0.114013,0.088694,0.16,0.39,0,2
401,109,128,0,0.718750,0.161052,0.131707,0.092688,0.16,0.39,0,2
402,117,128,0,0.718750,0.143294,0.112382,0.088901,0.11,0.38,0,2
403,114,128,0,0.718750,0.182195,0.157381,0.091795,0.12,0.40,0,3
404,115,128,0,0.718750,0.205956,0.181821,0.096741,0.12,0.40,0,2
405,115,128,0,0.718750,0.221027,0.197960,0.098311,0.11,0.34,0,2
406,107,128,0,0.718750,0.647467,0.615732,0.200220,0.18,0.42,0,2
407,116,128,0,0.718750,0.245951,0.223636,0.102367,0.12,0.39,0,2
408,112,128,0,0.718750,0.209148,0.185457,0.096687,0.13,0.36,0,2
409,119,128,0,0.718750,0.132565,0.099391,0.087721,0.07,0.26,0,1
410,115,128,0,0.718750,0.133556,0.099991,0.088539,0.11,0.34,0,2
411,110,128,0,0.718750,0.209130,0.184511,0.098442,0.15,0.38,0,2
412,115,128,0,0.718750,0.621183,0.589828,0.194861,0.12,0.37,0,2
413,115,128,0,0.718750,0.143184,0.111952,0.089265,0.10,0.30,0,1
414,109,128,0,0.718750,0.174232,0.147262,0.093116,0.16,0.39,0,2
415,115,128,0,0.718750,0.125762,0.091148,0.086650,0.11,0.34,0,2
416,116,128,0,0.718750,0.142520,0.112144,0.087953,0.09,0.29,0,1
417,119,128,0,0.718750,0.639271,0.608588,0.195674,0.07,0.26,0,1
418,109,128,0,0.718750,0.265049,0.241004,0.110307,0.16,0.39,0,2
419,108,128,0,0.718750,0.161824,0.135327,0.088733,0.17,0.42,0,2
420,113,128,0,0.718750,0.113876,0.074641,0.086002,0.12,0.35,0,2
421,118,128,0,0.718750,0.125940,0.090872,0.087195,0.09,0.34,0,2
422,114,128,0,0.718750,0.247525,0.226054,0.100838,0.11,0.31,0,1
423,110,128,0,0.718750,0.205129,0.180826,0.096850,0.15,0.38,0,2
424,113,128,0,0.718750,0.179469,0.153310,0.093302,0.13,0.38,0,2
425,111,128,0,0.718750,0.645467,0.614597,0.197227,0.14,0.37,0,2
426,109,128,0,0.718750,0.121370,0.084710,0.086920,0.15,0.36,0,1
427,108,128,0,0.718750,0.126384,0.092165,0.086478,0.17,0.42,0,2
428,115,128,0,0.718750,0.115589,0.078613,0.084739,0.12,0.39,0,3
429,119,128,0,0.718750,0.135264,0.102185,0.088626,0.08,0.30,0,2
430,109,128,0,0.718750,0.171935,0.143248,0.095088,0.16,0.39,0,2
431,108,128,0,0.718750,0.177465,0.152828,0.090208,0.21,0.54,0,3
432,115,128,0,0.718750,0.135184,0.101750,0.089003,0.10,0.30,0,1
433,117,128,0,0.718750,0.155960,0.126388,0.091376,0.09,0.32,0,2
434,111,128,0,0.718750,0.104888,0.061220,0.085168,0.14,0.37,0,2
435,116,128,0,0.718750,0.638867,0.607617,0.197363,0.10,0.33,0,2
436,117,128,0,0.718750,0.175455,0.149710,0.091496,0.09,0.32,0,2
437,109,128,0,0.718750,0.153706,0.122449,0.092907,0.16,0.39,0,2
438,118,128,0,0.718750,0.132406,0.095601,0.091607,0.09,0.31,0,2
439,105,128,0,0.718750,0.127829,0.093184,0.087505,0.20,0.46,0,2
440,117,128,0,0.718750,0.128021,0.093290,0.087672,0.09,0.28,0,1
441,112,128,0,0.718750,0.141567,0.110769,0.088156,0.14,0.39,0,2
442,110,128,0,0.718750,0.112273,0.071739,0.086365,0.15,0.38,0,2
443,119,128,0,0.718750,0.617143,0.586940,0.190702,0.09,0.33,0,2
444,114,128,0,0.718750,0.213671,0.188865,0.099925,0.12,0.35,0,2
445,111,128,0,0.718750,0.235887,0.214869,0.097335,0.14,0.37,0,2
446,112,128,0,0.718750,0.217827,0.194079,0.098903,0.15,0.42,0,2
447,116,128,0,0.718750,0.203123,0.178546,0.096852,0.11,0.36,0,2
448,107,128,0,0.718750,0.182859,0.154851,0.097256,0.17,0.40,0,2
449,115,128,0,0.718750,0.144459,0.113400,0.089493,0.12,0.37,0,2
450,116,128,0,0.718750,0.624262,0.592724,0.195912,0.09,0.29,0,1
451,116,128,0,0.718750,0.159356,0.132015,0.089255,0.10,0.33,0,2
452,115,128,0,0.718750,0.099890,0.053578,0.084305,0.11,0.34,0,2
453,121,128,0,0.718750,0.158752,0.129540,0.091769,0.06,0.27,0,2
454,111,128,0,0.718750,0.285451,0.264037,0.108475,0.13,0.34,0,1
455,113,128,0,0.718750,0.122507,0.084295,0.088895,0.12,0.35,0,2
456,112,128,0,0.718750,0.113728,0.072875,0.087312,0.16,0.46,0,3
457,116,128,0,0.718750,0.628375,0.596134,0.198695,0.09,0.29,0,1
458,118,128,0,0.718750,0.204967,0.178651,0.100474,0.09,0.31,0,2
459,117,128,0,0.718750,0.162313,0.133874,0.091779,0.09,0.32,0,2
460,114,128,0,0.718750,0.203581,0.177254,0.100132,0.12,0.35,0,2
461,114,128,0,0.718750,0.284508,0.263388,0.107571,0.11,0.31,0,1
462,107,128,0,0.718750,0.155743,0.126725,0.090536,0.18,0.42,0,2
463,117,128,0,0.718750,0.148738,0.119088,0.089113,0.09,0.28,0,1
464,112,128,0,0.718750,0.107144,0.063672,0.086173,0.12,0.33,0,1
465,118,128,0,0.718750,0.180382,0.153037,0.095486,0.09,0.34,0,2
466,116,128,0,0.718750,0.240586,0.216448,0.105032,0.09,0.29,0,1
467,119,128,0,0.718750,0.145053,0.114105,0.089557,0.07,0.26,0,1
468,117,128,0,0.718750,0.655832,0.624707,0.199641,0.09,0.32,0,2
469,111,128,0,0.718750,0.167763,0.138944,0.094015,0.16,0.42,0,2
470,113,128,0,0.718750,0.161567,0.133703,0.090704,0.12,0.35,0,2
471,113,128,0,0.718750,0.650769,0.619963,0.197854,0.12,0.35,0,2
472,117,128,0,0.718750,0.138704,0.103730,0.092081,0.09,0.28,0,1
473,115,128,0,0.718750,0.132966,0.097493,0.090417,0.10,0.30,0,1
474,113,128,0,0.718750,0.225530,0.203002,0.098254,0.12,0.35,0,2
475,115,128,0,0.718750,0.099949,0.053173,0.084631,0.12,0.37,0,2
476,112,128,0,0.718750,0.183647,0.158439,0.092863,0.12,0.33,0,1
477,109,128,0,0.718750,0.144654,0.114359,0.088582,0.15,0.36,0,1
478,115,128,0,0.718750,0.169849,0.143098,0.091497,0.11,0.34,0,2
479,117,128,0,0.718750,0.140155,0.109131,0.087942,0.09,0.32,0,2
480,110,128,0,0.718750,0.134503,0.101497,0.088258,0.15,0.38,0,2
481,118,128,0,0.718750,0.105288,0.059863,0.086614,0.09,0.34,0,2
482,109,128,0,0.718750,0.197705,0.173201,0.095333,0.16,0.43,0,3
483,117,128,0,0.718750,0.626826,0.594804,0.197783,0.10,0.35,0,2
484,112,128,0,0.718750,0.160834,0.134015,0.088925,0.14,0.39,0,2
485,114,128,0,0.718750,0.156983,0.127823,0.091131,0.11,0.31,0,1
486,109,128,0,0.718750,0.180391,0.153778,0.094304,0.15,0.36,0,1
487,114,128,0,0.718750,0.634297,0.603247,0.196025,0.12,0.35,0,2
488,112,128,0,0.718750,0.151622,0.121556,0.090627,0.15,0.44,0,3
489,107,128,0,0.718750,0.298829,0.276987,0.112147,0.19,0.45,0,2
490,119,128,0,0.718750,0.128075,0.094861,0.086050,0.08,0.30,0,2
491,110,128,0,0.718750,0.113968,0.074252,0.086460,0.14,0.35,0,1
492,119,128,0,0.718750,0.115556,0.076118,0.086944,0.07,0.26,0,1
493,113,128,0,0.718750,0.091743,0.037519,0.083720,0.13,0.38,0,2
494,114,128,0,0.718750,0.163180,0.133689,0.093568,0.13,0.40,0,2
495,116,128,0,0.718750,0.621163,0.590236,0.193559,0.10,0.33,0,2
496,112,128,0,0.718750,0.194297,0.169975,0.094128,0.15,0.42,0,2
497,115,128,0,0.718750,0.135702,0.104481,0.086594,0.11,0.34,0,2
498,111,128,0,0.718750,0.204747,0.178327,0.100602,0.13,0.34,0,1
499,114,128,0,0.718750,0.236075,0.212789,0.102235,0.14,0.43,0,2
