probe_step,n_halted,n_active,n_expunged,loss,grad_norm_total,grad_norm_muon,grad_norm_adam,mean_age,std_age,min_age,max_age
68,121,176,0,0.722656,0.318978,0.295995,0.118886,0.36,0.57,0,2
69,137,176,0,0.722656,0.239838,0.217382,0.101328,0.23,0.45,0,2
70,124,176,0,0.722656,0.496056,0.468467,0.163125,0.34,0.56,0,3
71,134,176,0,0.722656,0.321063,0.291894,0.133713,0.28,0.53,0,2
72,128,176,0,0.722656,0.351436,0.325299,0.132995,0.30,0.51,0,2
73,126,176,0,0.722656,0.877469,0.804859,0.349504,0.31,0.52,0,2
74,133,176,0,0.722656,0.250787,0.224202,0.112373,0.27,0.50,0,3
75,125,176,0,0.718750,0.381988,0.357858,0.133611,0.31,0.51,0,2
76,131,176,0,0.722656,0.270077,0.247507,0.108084,0.30,0.55,0,3
77,123,176,0,0.722656,0.291928,0.271334,0.107702,0.35,0.57,0,3
78,129,176,0,0.722656,0.287155,0.254931,0.132167,0.31,0.55,0,2
79,116,176,0,0.722656,0.251601,0.229316,0.103524,0.39,0.60,0,3
80,144,176,0,0.718750,0.440626,0.412081,0.156013,0.22,0.52,0,4
81,127,176,0,0.722656,0.735868,0.667006,0.310815,0.31,0.52,0,2
82,135,176,0,0.718750,0.309102,0.289728,0.107710,0.26,0.51,0,3
83,127,176,0,0.722656,0.213438,0.195251,0.086213,0.31,0.52,0,2
84,131,176,0,0.718750,0.323291,0.292587,0.137513,0.28,0.52,0,3
85,130,176,0,0.722656,0.649134,0.569851,0.310877,0.29,0.52,0,3
86,129,176,0,0.722656,0.323744,0.285579,0.152496,0.29,0.51,0,3
87,130,176,0,0.722656,0.454251,0.418909,0.175669,0.28,0.49,0,2
88,133,176,0,0.722656,0.532507,0.491067,0.205952,0.27,0.49,0,2
89,120,176,0,0.722656,0.482933,0.453948,0.164790,0.34,0.51,0,2
90,145,176,0,0.722656,0.455975,0.430687,0.149738,0.20,0.47,0,2
91,125,176,0,0.722656,0.336322,0.312293,0.124844,0.34,0.57,0,3
92,126,176,0,0.722656,0.246228,0.228820,0.090937,0.33,0.57,0,3
93,132,176,0,0.722656,0.859586,0.782221,0.356396,0.28,0.55,0,4
94,117,176,0,0.722656,0.358462,0.320467,0.160611,0.40,0.62,0,3
95,133,176,0,0.718750,0.269111,0.252008,0.094407,0.31,0.61,0,3
96,118,176,0,0.722656,0.721492,0.645410,0.322485,0.38,0.59,0,3
97,130,176,0,0.722656,0.345690,0.318072,0.135396,0.31,0.55,0,2
98,126,176,0,0.722656,0.242888,0.221378,0.099932,0.31,0.52,0,2
99,135,176,0,0.722656,0.331512,0.296003,0.149271,0.26,0.49,0,2
100,136,176,0,0.718750,0.527685,0.500205,0.168067,0.25,0.48,0,2
101,124,176,0,0.722656,0.791780,0.715239,0.339632,0.32,0.53,0,2
102,129,176,0,0.722656,0.460024,0.425957,0.173732,0.31,0.55,0,2
103,127,176,0,0.722656,0.291765,0.265111,0.121830,0.32,0.58,0,3
104,127,176,0,0.722656,0.612411,0.559733,0.248488,0.32,0.58,0,4
105,130,176,0,0.722656,0.327524,0.303894,0.122149,0.30,0.55,0,3
106,122,176,0,0.722656,0.714102,0.630318,0.335621,0.38,0.62,0,3
107,123,176,0,0.722656,0.289349,0.262287,0.122181,0.35,0.56,0,2
108,126,176,0,0.722656,0.245990,0.224770,0.099949,0.34,0.57,0,2
109,124,176,0,0.718750,0.549235,0.519999,0.176805,0.35,0.60,0,3
110,127,176,0,0.722656,0.299161,0.272913,0.122537,0.31,0.54,0,3
111,120,176,0,0.722656,0.422864,0.395099,0.150699,0.36,0.58,0,3
112,132,176,0,0.718750,0.265275,0.240368,0.112223,0.31,0.61,0,4
113,130,176,0,0.722656,0.388590,0.328160,0.208117,0.30,0.54,0,3
114,126,176,0,0.722656,0.644348,0.588414,0.262590,0.33,0.57,0,3
115,134,176,0,0.722656,0.234658,0.218080,0.086634,0.26,0.48,0,2
116,127,176,0,0.722656,0.303524,0.283112,0.109428,0.33,0.58,0,3
117,127,176,0,0.722656,0.341478,0.317907,0.124668,0.30,0.52,0,3
118,128,176,0,0.722656,0.302261,0.283596,0.104571,0.31,0.56,0,4
119,128,176,0,0.722656,0.483089,0.453830,0.165570,0.30,0.52,0,2
120,129,176,0,0.722656,0.289434,0.267249,0.111132,0.30,0.52,0,2
121,126,176,0,0.722656,0.341613,0.317410,0.126294,0.34,0.58,0,3
122,124,176,0,0.722656,0.368449,0.343705,0.132747,0.32,0.54,0,3
123,139,176,0,0.722656,0.861350,0.785287,0.353903,0.25,0.56,0,4
124,124,176,0,0.722656,0.550296,0.523338,0.170126,0.32,0.52,0,3
125,127,176,0,0.722656,0.288278,0.265502,0.112307,0.34,0.59,0,3
126,135,176,0,0.718750,0.770320,0.697218,0.327536,0.24,0.47,0,3
127,125,176,0,0.722656,0.345624,0.313053,0.146471,0.31,0.50,0,2
128,132,176,0,0.718750,0.296858,0.274228,0.113684,0.30,0.57,0,3
129,132,176,0,0.722656,0.242610,0.223856,0.093533,0.30,0.59,0,4
130,124,176,0,0.722656,0.612345,0.549336,0.270549,0.32,0.51,0,2
131,132,176,0,0.722656,0.254171,0.234827,0.097260,0.28,0.52,0,2
132,125,176,0,0.722656,0.459310,0.433934,0.150555,0.33,0.55,0,2
133,128,176,0,0.722656,0.436229,0.410248,0.148300,0.31,0.54,0,3
134,131,176,0,0.722656,0.683490,0.599054,0.329079,0.30,0.58,0,3
135,119,176,0,0.722656,0.631220,0.575043,0.260314,0.37,0.60,0,4
136,141,176,0,0.722656,0.356349,0.330187,0.134020,0.24,0.54,0,3
137,135,176,0,0.718750,0.316589,0.294733,0.115589,0.26,0.50,0,2
138,130,176,0,0.722656,0.285318,0.257323,0.123251,0.28,0.50,0,2
139,125,176,0,0.722656,0.593018,0.539906,0.245299,0.31,0.51,0,2
140,122,176,0,0.722656,0.300924,0.269666,0.133548,0.34,0.53,0,2
141,131,176,0,0.718750,0.380439,0.359181,0.125390,0.28,0.51,0,2
142,123,176,0,0.722656,0.837064,0.757653,0.355861,0.33,0.53,0,2
143,135,176,0,0.722656,0.399587,0.376360,0.134250,0.27,0.53,0,2
144,126,176,0,0.722656,0.940452,0.868438,0.360923,0.31,0.53,0,3
145,138,176,0,0.718750,0.194488,0.180910,0.071394,0.26,0.55,0,4
146,134,176,0,0.722656,0.320240,0.293521,0.128058,0.24,0.44,0,2
147,121,176,0,0.722656,0.467980,0.429601,0.185603,0.35,0.54,0,2
148,130,176,0,0.722656,0.289903,0.268325,0.109752,0.27,0.47,0,2
149,128,176,0,0.722656,0.447510,0.417449,0.161251,0.31,0.54,0,2
150,131,176,0,0.722656,0.598143,0.536595,0.264275,0.32,0.63,0,3
151,137,176,0,0.722656,0.304646,0.278103,0.124371,0.25,0.53,0,4
152,131,176,0,0.722656,0.451139,0.423225,0.156227,0.30,0.56,0,3
153,127,176,0,0.722656,0.257669,0.237656,0.099562,0.31,0.53,0,3
154,136,176,0,0.722656,0.391375,0.373465,0.117039,0.26,0.51,0,2
155,129,176,0,0.722656,0.466548,0.431330,0.177826,0.27,0.44,0,1
156,132,176,0,0.722656,0.385670,0.365001,0.124564,0.27,0.50,0,2
157,139,176,0,0.722656,0.704720,0.629131,0.317529,0.23,0.46,0,2
158,117,176,0,0.722656,0.385476,0.358257,0.142278,0.36,0.54,0,2
159,136,176,0,0.718750,0.637954,0.569536,0.287427,0.28,0.57,0,3
160,123,176,0,0.718750,0.456370,0.424620,0.167247,0.34,0.55,0,2
161,126,176,0,0.722656,0.361197,0.332547,0.140983,0.34,0.60,0,3
162,134,176,0,0.718750,0.411316,0.384594,0.145836,0.30,0.61,0,4
163,133,176,0,0.722656,0.871995,0.798566,0.350240,0.27,0.51,0,2
164,133,176,0,0.722656,0.321495,0.297443,0.122012,0.27,0.49,0,2
165,128,176,0,0.722656,0.494615,0.466378,0.164731,0.29,0.49,0,2
166,115,176,0,0.722656,0.316440,0.293109,0.119254,0.40,0.60,0,3
167,129,176,0,0.718750,0.264738,0.240862,0.109871,0.31,0.55,0,3
168,128,176,0,0.722656,0.341403,0.315670,0.130032,0.31,0.56,0,4
169,129,176,0,0.722656,0.873072,0.801898,0.345275,0.33,0.65,0,5
170,130,176,0,0.722656,0.256370,0.232153,0.108769,0.28,0.49,0,2
171,120,176,0,0.722656,0.349284,0.331717,0.109378,0.34,0.52,0,3
172,130,176,0,0.718750,0.357977,0.321776,0.156867,0.30,0.54,0,2
173,134,176,0,0.722656,0.496356,0.466879,0.168503,0.28,0.56,0,3
174,133,176,0,0.722656,0.440479,0.409919,0.161208,0.29,0.58,0,4
175,130,176,0,0.722656,0.209419,0.193465,0.080172,0.28,0.50,0,3
176,126,176,0,0.722656,0.271533,0.253806,0.096503,0.31,0.51,0,2
177,134,176,0,0.722656,0.403372,0.376495,0.144778,0.28,0.53,0,2
178,124,176,0,0.722656,0.338524,0.309396,0.137379,0.34,0.56,0,3
179,128,176,0,0.722656,0.730516,0.628141,0.372950,0.32,0.59,0,4
180,124,176,0,0.722656,0.709082,0.633785,0.317984,0.32,0.53,0,2
181,134,176,0,0.722656,0.312672,0.271089,0.155802,0.28,0.54,0,3
182,126,176,0,0.722656,0.725354,0.645883,0.330110,0.31,0.53,0,3
183,146,176,0,0.718750,0.246193,0.225818,0.098069,0.20,0.47,0,2
184,121,176,0,0.722656,0.400630,0.374940,0.141155,0.34,0.53,0,3
185,126,176,0,0.722656,0.553198,0.521092,0.185718,0.33,0.59,0,4
186,124,176,0,0.722656,0.300983,0.274900,0.122559,0.34,0.56,0,3
187,130,176,0,0.722656,0.373255,0.330987,0.172531,0.31,0.55,0,2
188,131,176,0,0.722656,0.509781,0.457550,0.224776,0.28,0.52,0,3
189,127,176,0,0.722656,0.412181,0.390046,0.133256,0.30,0.51,0,2
190,132,176,0,0.722656,0.226141,0.204452,0.096639,0.29,0.54,0,2
191,135,176,0,0.722656,0.390001,0.357411,0.156070,0.26,0.49,0,2
192,130,176,0,0.722656,0.405122,0.382165,0.134439,0.31,0.55,0,2
193,130,176,0,0.722656,0.433171,0.404723,0.154390,0.30,0.54,0,3
194,130,176,0,0.722656,0.316512,0.286893,0.133686,0.29,0.51,0,2
195,125,176,0,0.722656,0.623273,0.561298,0.270949,0.31,0.50,0,2
196,135,176,0,0.718750,0.279218,0.252496,0.119198,0.26,0.51,0,3
197,126,176,0,0.722656,0.280132,0.256428,0.112776,0.33,0.56,0,2
198,134,176,0,0.718750,0.865208,0.752056,0.427781,0.27,0.52,0,3
199,128,176,0,0.722656,0.317284,0.290173,0.128332,0.30,0.55,0,4
200,123,176,0,0.722656,0.270325,0.252323,0.096998,0.35,0.58,0,2
201,134,176,0,0.722656,0.267929,0.242962,0.112941,0.29,0.58,0,3
202,127,176,0,0.722656,0.406861,0.371410,0.166105,0.33,0.61,0,4
203,131,176,0,0.722656,0.274450,0.250205,0.112784,0.28,0.52,0,3
204,128,176,0,0.722656,0.281736,0.255136,0.119501,0.30,0.53,0,3
205,144,176,0,0.722656,0.262460,0.245925,0.091686,0.19,0.41,0,2
206,127,176,0,0.722656,0.281491,0.256769,0.115355,0.30,0.51,0,2
207,121,176,0,0.718750,0.312514,0.287083,0.123484,0.38,0.61,0,3
208,134,176,0,0.722656,0.743026,0.685879,0.285759,0.28,0.56,0,3
209,115,176,0,0.722656,0.439184,0.406073,0.167294,0.37,0.54,0,3
210,134,176,0,0.722656,0.252174,0.231537,0.099912,0.30,0.60,0,4
211,132,176,0,0.722656,0.381214,0.354742,0.139579,0.28,0.52,0,2
212,130,176,0,0.722656,0.312418,0.291186,0.113207,0.29,0.52,0,3
213,134,176,0,0.722656,0.623928,0.564985,0.264723,0.27,0.54,0,4
214,133,176,0,0.722656,0.443589,0.412539,0.163040,0.26,0.48,0,2
215,135,176,0,0.718750,0.364721,0.345092,0.118038,0.24,0.46,0,2
216,125,176,0,0.722656,0.606680,0.571540,0.203476,0.32,0.54,0,2
217,139,176,0,0.722656,0.341459,0.305249,0.153026,0.24,0.50,0,3
218,126,176,0,0.722656,0.363418,0.331022,0.149989,0.31,0.55,0,4
219,132,176,0,0.722656,0.255687,0.235375,0.099873,0.26,0.47,0,2
220,130,176,0,0.718750,0.344646,0.317795,0.133367,0.28,0.50,0,2
221,135,176,0,0.722656,0.317364,0.286864,0.135753,0.24,0.46,0,2
222,129,176,0,0.722656,0.319068,0.298867,0.111729,0.28,0.47,0,2
223,124,176,0,0.722656,0.429921,0.401211,0.154472,0.35,0.60,0,3
224,124,176,0,0.722656,0.338153,0.311545,0.131481,0.35,0.61,0,3
225,141,176,0,0.718750,0.589835,0.531541,0.255675,0.24,0.54,0,3
226,124,176,0,0.722656,0.530445,0.500505,0.175690,0.31,0.49,0,2
227,136,176,0,0.722656,0.327976,0.307190,0.114901,0.24,0.45,0,2
228,132,176,0,0.722656,0.430126,0.392820,0.175217,0.26,0.47,0,2
229,129,176,0,0.722656,0.382233,0.353044,0.146501,0.31,0.56,0,3
230,128,176,0,0.722656,0.820065,0.725402,0.382491,0.32,0.59,0,3
231,139,176,0,0.718750,0.727468,0.646427,0.333680,0.23,0.47,0,2
232,131,176,0,0.722656,0.255599,0.232386,0.106431,0.27,0.48,0,2
233,128,176,0,0.722656,0.473899,0.439496,0.177268,0.31,0.55,0,3
234,129,176,0,0.722656,0.627977,0.550002,0.303072,0.30,0.53,0,3
235,130,176,0,0.718750,0.439865,0.408220,0.163823,0.30,0.55,0,3
236,129,176,0,0.722656,0.415929,0.393016,0.136146,0.31,0.56,0,3
237,137,176,0,0.722656,0.317856,0.288899,0.132551,0.24,0.48,0,2
238,123,176,0,0.722656,0.754527,0.677816,0.331476,0.32,0.50,0,2
239,138,176,0,0.722656,0.201695,0.183953,0.082718,0.24,0.50,0,3
240,127,176,0,0.718750,0.711666,0.621161,0.347316,0.28,0.46,0,2
241,139,176,0,0.722656,0.275728,0.254204,0.106800,0.23,0.46,0,2
242,131,176,0,0.722656,0.236355,0.216101,0.095729,0.27,0.47,0,2
243,124,176,0,0.722656,0.447329,0.418238,0.158683,0.32,0.53,0,2
244,124,176,0,0.722656,0.721750,0.644383,0.325105,0.34,0.57,0,3
245,127,176,0,0.722656,0.437202,0.396609,0.183975,0.34,0.61,0,4
246,129,176,0,0.722656,0.312085,0.285654,0.125692,0.31,0.55,0,3
247,123,176,0,0.722656,0.517602,0.489619,0.167883,0.32,0.55,0,4
248,130,176,0,0.718750,0.416004,0.389835,0.145216,0.30,0.53,0,2
249,126,176,0,0.718750,0.725299,0.630014,0.359361,0.35,0.60,0,3
250,130,176,0,0.718750,0.214697,0.199081,0.080384,0.30,0.55,0,3
251,128,176,0,0.722656,0.743896,0.668746,0.325823,0.31,0.54,0,2
252,132,176,0,0.722656,0.296597,0.273668,0.114349,0.29,0.55,0,3
253,128,176,0,0.722656,0.598131,0.549521,0.236194,0.31,0.54,0,2
254,123,176,0,0.722656,0.389766,0.353771,0.163596,0.33,0.53,0,2
255,131,176,0,0.718750,0.765293,0.655059,0.395690,0.31,0.58,0,3
256,136,176,0,0.722656,0.502747,0.471597,0.174214,0.24,0.45,0,2
257,115,176,0,0.722656,0.462512,0.431205,0.167269,0.38,0.54,0,2
258,133,176,0,0.722656,0.279833,0.258076,0.108181,0.27,0.49,0,2
259,130,176,0,0.718750,0.303418,0.284400,0.105733,0.28,0.51,0,3
260,134,176,0,0.722656,0.716798,0.650087,0.301970,0.28,0.56,0,4
261,128,176,0,0.722656,0.383373,0.353436,0.148519,0.29,0.50,0,3
262,131,176,0,0.722656,0.688442,0.612973,0.313394,0.30,0.57,0,4
263,120,176,0,0.722656,0.389031,0.363425,0.138808,0.35,0.55,0,2
264,128,176,0,0.722656,0.392161,0.367847,0.135937,0.30,0.52,0,2
265,122,176,0,0.722656,0.341350,0.318436,0.122957,0.35,0.55,0,2
266,133,176,0,0.718750,0.711293,0.635395,0.319704,0.28,0.53,0,2
267,141,176,0,0.718750,0.257190,0.236970,0.099961,0.22,0.47,0,2
268,127,176,0,0.722656,0.712290,0.635706,0.321302,0.31,0.53,0,3
269,131,176,0,0.722656,0.237116,0.210158,0.109808,0.28,0.51,0,2
270,129,176,0,0.722656,0.255230,0.235113,0.099318,0.32,0.59,0,3
271,138,176,0,0.722656,0.647482,0.584043,0.279513,0.27,0.60,0,4
272,124,176,0,0.722656,0.322179,0.298536,0.121144,0.35,0.61,0,3
273,127,176,0,0.722656,0.755879,0.659063,0.370120,0.32,0.56,0,3
274,133,176,0,0.722656,0.269166,0.243022,0.115718,0.27,0.51,0,2
275,119,176,0,0.722656,0.508779,0.483255,0.159123,0.37,0.57,0,2
276,126,176,0,0.722656,0.381496,0.364882,0.111356,0.35,0.63,0,3
277,132,176,0,0.722656,0.409941,0.383441,0.144997,0.29,0.57,0,4
278,125,176,0,0.722656,0.379324,0.343203,0.161551,0.34,0.62,0,5
279,128,176,0,0.722656,0.225905,0.207055,0.090340,0.30,0.53,0,3
280,130,176,0,0.718750,0.277127,0.258226,0.100590,0.28,0.51,0,3
281,126,176,0,0.722656,0.290915,0.273853,0.098166,0.31,0.55,0,4
282,135,176,0,0.722656,0.217157,0.198283,0.088550,0.26,0.51,0,3
283,128,176,0,0.718750,0.324455,0.289583,0.146331,0.30,0.51,0,2
284,127,176,0,0.722656,1.018731,0.934144,0.406432,0.30,0.51,0,2
285,120,176,0,0.722656,0.319827,0.295055,0.123417,0.34,0.52,0,2
286,140,176,0,0.722656,0.481509,0.443688,0.187060,0.23,0.50,0,3
287,138,176,0,0.722656,0.327066,0.300237,0.129730,0.24,0.48,0,2
288,123,176,0,0.722656,0.481611,0.455410,0.156689,0.34,0.56,0,3
289,123,176,0,0.722656,0.253540,0.235354,0.094293,0.35,0.59,0,3
290,126,176,0,0.722656,0.259378,0.240637,0.096804,0.35,0.64,0,4
291,134,176,0,0.722656,0.345198,0.297055,0.175841,0.28,0.54,0,3
292,141,176,0,0.718750,0.264856,0.245959,0.098249,0.21,0.44,0,2
293,135,176,0,0.718750,0.815792,0.744487,0.333551,0.26,0.50,0,3
294,136,176,0,0.722656,0.275952,0.250920,0.114842,0.25,0.48,0,2
295,128,176,0,0.722656,0.627414,0.558809,0.285272,0.30,0.52,0,3
296,123,176,0,0.722656,0.358336,0.325160,0.150586,0.36,0.63,0,4
297,123,176,0,0.718750,0.303100,0.281700,0.111869,0.35,0.58,0,2
298,133,176,0,0.722656,0.335587,0.306086,0.137585,0.28,0.53,0,3
299,113,176,0,0.722656,0.752069,0.664233,0.352707,0.43,0.66,0,4
300,136,176,0,0.722656,0.283329,0.263819,0.103319,0.27,0.55,0,3
301,135,176,0,0.722656,0.599040,0.544642,0.249426,0.25,0.47,0,2
302,127,176,0,0.722656,0.277276,0.252160,0.115315,0.30,0.51,0,2
303,129,176,0,0.718750,0.308436,0.279720,0.129959,0.32,0.57,0,2
304,120,176,0,0.718750,0.450018,0.421098,0.158722,0.38,0.62,0,3
305,131,176,0,0.722656,0.411857,0.381545,0.155081,0.29,0.54,0,3
306,130,176,0,0.722656,0.382107,0.351115,0.150744,0.28,0.50,0,3
307,126,176,0,0.722656,0.399237,0.374980,0.137041,0.32,0.58,0,4
308,127,176,0,0.722656,0.274083,0.255059,0.100332,0.35,0.62,0,3
309,132,176,0,0.722656,0.489026,0.457781,0.171997,0.29,0.55,0,3
310,121,176,0,0.722656,0.612154,0.561488,0.243852,0.34,0.52,0,2
311,132,176,0,0.722656,0.382757,0.347457,0.160552,0.30,0.56,0,3
312,128,176,0,0.722656,0.825774,0.709785,0.422028,0.30,0.52,0,3
313,119,176,0,0.722656,0.510330,0.479808,0.173841,0.36,0.55,0,2
314,134,176,0,0.718750,0.310288,0.284829,0.123090,0.27,0.53,0,3
315,117,176,0,0.722656,0.283434,0.256839,0.119868,0.36,0.54,0,2
316,130,176,0,0.722656,0.218318,0.197481,0.093079,0.32,0.58,0,2
317,129,176,0,0.722656,0.724778,0.640418,0.339363,0.31,0.57,0,3
318,128,176,0,0.722656,0.732045,0.637624,0.359619,0.35,0.66,0,4
319,137,176,0,0.718750,0.559904,0.523053,0.199770,0.25,0.50,0,2
320,129,176,0,0.722656,0.368843,0.350046,0.116246,0.28,0.49,0,2
321,126,176,0,0.722656,0.310548,0.285849,0.121368,0.32,0.55,0,3
322,132,176,0,0.722656,0.408541,0.380760,0.148079,0.30,0.59,0,4
323,126,176,0,0.718750,0.274780,0.253197,0.106748,0.32,0.55,0,3
324,136,176,0,0.718750,0.293746,0.268694,0.118704,0.24,0.47,0,2
325,131,176,0,0.722656,0.659160,0.604058,0.263829,0.28,0.50,0,2
326,123,176,0,0.722656,0.434057,0.401349,0.165303,0.35,0.57,0,3
327,132,176,0,0.718750,0.373381,0.351123,0.126989,0.28,0.52,0,3
328,129,176,0,0.722656,0.780461,0.670714,0.399076,0.30,0.56,0,4
329,134,176,0,0.722656,0.442188,0.409268,0.167420,0.27,0.52,0,2
330,132,176,0,0.722656,0.340041,0.309983,0.139778,0.26,0.45,0,2
331,137,176,0,0.722656,0.682221,0.637885,0.241926,0.23,0.45,0,2
332,129,176,0,0.722656,0.223714,0.203254,0.093466,0.31,0.54,0,2
333,134,176,0,0.718750,0.305140,0.274690,0.132874,0.26,0.49,0,2
334,131,176,0,0.722656,0.789894,0.672369,0.414552,0.28,0.51,0,3
335,129,176,0,0.722656,0.359623,0.318007,0.167929,0.28,0.47,0,2
336,130,176,0,0.718750,0.423109,0.398542,0.142075,0.30,0.54,0,3
337,135,176,0,0.722656,0.677018,0.617453,0.277679,0.24,0.46,0,2
338,121,176,0,0.722656,0.310713,0.288944,0.114253,0.36,0.58,0,2
339,125,176,0,0.722656,0.507238,0.476786,0.173107,0.34,0.58,0,3
340,141,176,0,0.718750,0.747024,0.635777,0.392214,0.24,0.56,0,4
341,132,176,0,0.722656,0.336487,0.316018,0.115570,0.26,0.48,0,3
342,128,176,0,0.722656,0.438608,0.408846,0.158814,0.28,0.48,0,2
343,126,176,0,0.718750,0.658066,0.593512,0.284245,0.31,0.52,0,2
344,134,176,0,0.722656,0.254064,0.226994,0.114115,0.27,0.50,0,2
345,132,176,0,0.722656,0.700806,0.625408,0.316218,0.28,0.52,0,2
